timestamp,q0,q1,q2,q3,accel_x,accel_y,accel_z
22767111,0.801343,-0.0302035,0.0409143,0.59604,-1.0083,0.773591,12.5621
22788922,0.800649,-0.0341727,0.0420309,0.59668,-0.627495,-1.17356,5.94224
22801112,0.800293,-0.0240584,0.0430641,0.597576,0.900527,0.467029,10.9694
22822921,0.799826,-0.0274909,0.0414269,0.59817,-1.22625,2.09325,12.3561
22835113,0.799081,-0.0361617,0.0411388,0.598723,-0.555645,0.146096,9.4222
22856921,0.798757,-0.0285469,0.0404489,0.599613,0.764011,-0.766406,6.59847
22869410,0.798753,-0.0279918,0.042166,0.599526,0.337698,2.61057,16.6001
22891922,0.79833,-0.0298201,0.03294,0.600579,0.141306,-0.261057,11.2424
22904111,0.797559,-0.0303038,0.0377818,0.601294,-0.524509,0.210762,7.69779
22925944,0.797256,-0.0318258,0.0380015,0.601602,0.409548,1.26457,11.8124
22948922,0.796986,-0.027164,0.0344044,0.602405,-1.17356,0.186812,9.24497
22961107,0.796569,-0.0294781,0.038276,0.602614,-0.311353,0.898132,12.1597
22982921,0.796452,-0.0309696,0.0353987,0.60287,0.191602,0.356858,10.1886
22995107,0.79617,-0.0303139,0.0353175,0.60328,-1.28134,0.63947,8.87374
23016922,0.795675,-0.0298348,0.0370167,0.603855,0.450264,0.780776,12.8112
23029107,0.7956,-0.0338442,0.0361659,0.603794,0.320933,0.675396,9.73355
23050922,0.795387,-0.0316314,0.0376639,0.604103,-0.802332,-0.00718506,8.88332
23063105,0.795129,-0.0297852,0.0382801,0.604497,0.0407153,0.984353,12.495
23084921,0.79503,-0.0331427,0.0372375,0.604519,-0.304167,0.541274,10.476
23097107,0.79497,-0.0302273,0.0373703,0.604741,-0.282612,0.165256,8.39713
23119948,0.79473,-0.0293942,0.0394124,0.604969,-1.61664,1.8274,15.5942
23132107,0.794865,-0.0349291,0.0316062,0.604956,0.993933,-0.0455054,9.51561
23153922,0.794499,-0.0342732,0.0341385,0.605336,-0.143701,-0.467029,6.4907
23166126,0.793797,-0.0286898,0.0377637,0.606331,0.989143,1.17116,14.2122
23188922,0.793349,-0.0330886,0.0358331,0.60681,-0.459844,1.40827,12.3729
