timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
20065291,1.0642,-0.514523,0.154463,-9.9,-8.4,40.05,1.40109,5.63548,14.1111
20169290,-0.150202,0.0980043,-0.109722,-11.4,-7.35,41.55,1.64298,1.60466,8.81815
20273291,0.140615,0.00213053,0.0266316,-10.95,-6.6,41.1,0.00718506,2.6465,11.0838
20377293,0.0468716,-0.0351537,0.0383495,-13.35,-7.2,41.7,1.07297,2.08127,9.88872
20491291,0.0479369,0.056459,-0.0138484,-12.75,-6.6,42.15,1.03704,2.213,9.78574
20595290,-0.0127832,0.0223706,0.00639159,-12.9,-6,42,1.02507,2.23455,9.95818
20699290,-0.0266316,-0.11931,0.0266316,-12.9,-7.2,41.7,1.09213,2.10043,10.0947
20803290,-0.00745685,-0.0820254,0.0383495,-13.35,-6.75,42.75,1.27655,2.09804,9.4696
20907291,-0.0458064,-0.0383495,0.0234358,-11.7,-6.15,41.55,1.21428,2.32796,9.84801
21011291,0.00639159,-0.116114,0.0458064,-12.9,-8.25,41.25,1.346,2.39262,9.45762
21115291,-0.0106526,-0.04048,0.00532632,-14.55,-6.15,41.55,1.45857,1.48252,9.1319
21219290,0.532632,-0.0127832,0.0191748,-14.7,-7.5,42.3,1.37953,1.85375,9.72347
21323291,2.1039,0.266316,-0.369647,-11.7,-2.85,41.85,0.313748,1.81303,9.6588
21427290,1.01733,0.177899,-0.441019,-13.8,2.1,41.85,-1.10171,1.00112,13.3735
21531290,-0.646616,0.461259,-0.708401,-12.45,1.8,42.6,2.62255,0.493374,9.10795
21635291,-1.90895,0.0490022,0.26099,-11.4,-0.3,44.25,1.71723,3.68115,12.1257
21739290,-2.06235,-0.0809601,0.236489,-9.6,-6.9,43.2,-1.44899,3.22849,11.3425
21843290,-1.96541,-0.742489,0.428236,-9,-10.05,42.3,1.67651,2.99377,6.66742
21947291,-0.671117,-0.152333,0.297209,-5.25,-13.2,41.85,-1.81303,2.50519,10.0037
22061294,-0.311057,-0.655138,0.249272,-3,-12.75,41.25,-1.01549,4.98404,14.959
22165290,1.03011,0.955542,0.369647,-2.55,-13.05,42,-1.16398,1.33163,10.0995
22269291,1.07485,0.547546,-0.04048,-3.9,-10.65,43.65,0.965193,-2.99138,8.99299
22373290,0.904409,-1.40615,-0.30147,-4.05,-7.95,45.45,2.19384,1.6358,9.19417
22477295,1.02478,1.14942,0.403735,-4.8,-5.25,46.5,0.201182,1.1065,11.3353
22581291,-0.00106526,0.348341,0.0532632,-5.4,-3.75,47.25,1.79626,1.95434,8.04216
22685290,0.189617,0.494283,-0.0447411,-4.35,-2.4,48.3,0.486189,2.51717,11.2299
22789290,-0.0479369,0.0703075,-0.0298274,-4.95,-2.1,47.4,0.931663,2.03098,10.0612
22893291,-0.015979,0.0905475,0.00426106,-5.1,-2.7,46.95,0.931663,1.83938,9.72826
22997291,0.0468716,0.172573,-0.00958738,-2.55,-3.75,46.95,0.871787,1.96871,9.86717
23101291,-0.0511327,0,-0.00426106,-4.05,-2.4,46.95,0.819097,2.02619,9.73065
23205290,-0.0553937,-0.203465,0.0500674,-3.3,-2.4,47.55,0.58678,2.00703,10.1522
23309291,0.177899,-0.102265,0.0319579,-4.5,-2.55,46.35,0.687371,1.98547,10.5162
23413291,1.63305,0.654072,-0.0596548,-4.2,-1.05,47.4,1.70525,1.83219,8.97383
23527290,0.307861,-0.155529,0.0351537,-2.55,2.4,45.9,-0.126936,-2.07888,9.00017
23631290,-0.784035,0.178964,-0.436758,-1.5,2.4,49.65,1.18074,0.00239502,12.7699
23735291,-1.50948,0.0948085,0.126766,-2.1,-6.15,48.45,0.170046,3.16143,11.788
23839291,-0.705205,0.824515,0.272708,-3.6,-10.8,41.25,1.85135,4.51701,8.7942
23943290,-0.311057,0.00426106,0.102265,-4.95,-15.15,38.7,-0.373623,0.0814307,3.37188
24047290,0.120375,-2.02613,0.170442,-6.15,-14.55,37.8,2.92192,1.61424,1.51095
24151291,0.42291,-2.77075,0.0330232,-3.9,-14.7,35.85,-1.49449,1.68609,7.22786
24255290,1.19629,-1.22079,-0.142745,-5.85,-15.3,37.05,-0.277822,0.498164,11.9484
24359290,0.334493,-0.450607,-0.0234358,-7.2,-13.5,37.8,0.826282,2.33754,11.376
24463290,0.0585895,0.112918,-0.00745685,-8.55,-13.65,38.4,-0.146096,1.98787,10.9234
24567291,0.0532632,-0.0713727,0.0191748,-7.95,-14.85,37.05,0.435894,2.07888,9.94141
24671290,0.02024,-0.104396,0.0117179,-8.25,-14.25,38.55,1.01788,1.98068,9.70191
24775290,0,0.015979,0.00213053,-8.1,-13.95,38.4,0.761616,2.01421,10.0205
24879290,-0.0372843,0.0585895,-0.0245011,-8.55,-13.65,38.7,0.64426,1.99266,10.0564
24993291,-0.0138484,0.0681769,-0.00745685,-7.35,-13.95,39.75,0.641865,1.92081,9.76897
