timestamp,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z
51594222,-0.0138484,-0.0181095,0.0106526,18.15,4.8,17.1,-1.5855,1.20589,9.82362
51607379,-0.00213053,-0.0330232,0.0213053,19.35,4.95,16.2,-1.61424,1.16757,9.87631
51630203,0.0213053,-0.0511327,0.0191748,18.75,4.8,17.4,-1.56874,1.11488,9.929
51642420,0.0138484,-0.0628506,0.0276969,18.3,4.5,17.25,-1.50168,1.12925,9.76135
51655378,0.0447411,-0.0660464,0.036219,20.25,4.35,17.4,-1.54718,1.13165,9.94576
51678203,0.0490022,-0.0990696,0.0319579,20.1,3.45,16.8,-1.65256,1.02387,9.79009
51700203,0.112918,-0.113983,0.0575243,19.95,2.1,17.1,-1.70525,1.04064,9.82601
51712375,0.0937433,-0.135289,0.0639159,20.1,3.45,17.85,-1.47054,1.11249,9.73979
51725377,0.206661,-0.137419,0.0756338,19.2,4.8,17.4,-1.56155,1.17236,9.94337
51748203,0.251402,-0.112918,0.0916127,20.1,3.75,17.55,-1.14721,1.16278,9.84278
51760384,0.269512,-0.0862864,0.0841559,19.35,4.5,16.8,-1.07057,1.21068,10.0248
51783204,0.366451,-0.0468716,0.0735032,17.7,2.85,17.4,-1.01549,1.59149,9.84757
51795374,0.409062,0.0649811,0.0671117,19.5,4.05,17.7,-0.464634,1.17955,9.70866
51818203,0.513457,0.0980043,0.0458064,19.05,3,18.3,-1.31487,1.27295,10.3912
51830380,0.537959,0.117179,0.0213053,17.55,3.45,17.55,-1.3005,1.66095,10.1541
51853203,0.48363,0.0681769,-0.0181095,18.15,3.6,15.6,-1.78668,1.89566,10.3721
51865374,0.345146,-0.0500674,-0.0958738,19.65,4.5,16.5,-3.53265,2.14474,9.85236
51888216,0.393083,-0.302535,-0.398409,18.3,4.95,17.25,-4.1841,2.4513,10.408
51901379,0.320645,-0.585895,-0.855407,18.3,2.7,16.5,-3.98292,2.46088,10.602
51924203,0.0308927,-0.429302,-1.46048,19.05,4.2,16.2,-6.70845,1.80225,9.95055
51936377,0.232228,-0.434628,-2.22214,18.6,4.5,17.25,-7.00543,2.39382,9.79488
51959203,-0.00319579,-0.700944,-2.83254,19.65,4.5,16.2,-5.31694,2.07289,9.11709
51971378,0.157659,-0.789361,-3.19792,19.05,4.5,17.25,-3.57097,2.07768,9.52424
51994203,0.072438,-0.782969,-3.47489,18.6,4.95,17.55,-3.55421,2.38903,8.2932
52006407,0.184291,-0.910801,-3.85413,18.6,3.75,17.85,-3.60211,2.6908,8.6309
52029203,0.357929,-0.991761,-4.16305,19.2,4.05,18.15,-2.85726,3.12191,8.59737
52041378,0.3036,-0.972586,-4.41339,19.95,4.35,17.1,-1.50886,3.56978,9.14104
52064240,0.358994,-0.893757,-4.49329,19.5,4.05,19.2,0.0407153,3.43326,8.7722
52077378,0.453803,-0.753142,-4.39209,17.55,3.45,19.65,1.33403,3.3159,8.81771
52100203,0.485761,-0.662594,-4.17371,18.75,4.05,19.8,1.46575,3.16023,9.45718
52112378,0.44528,-0.735032,-3.94041,18.6,4.5,20.7,1.96631,3.10035,10.1445
52136210,0.405866,-0.867125,-3.61977,17.55,3,20.7,2.19623,2.56866,9.62004
52148379,0.569916,-0.929976,-3.23734,16.5,2.4,20.7,2.07888,2.89438,10.978
52171203,0.0852212,-0.933172,-2.9135,18.45,3.6,21.6,2.05014,2.8848,11.4858
52183424,0.0181095,-0.801079,-2.5609,18.15,4.35,20.25,1.38432,2.08007,10.0416
52196379,0.0756338,-0.688161,-2.34465,17.7,3.3,21.6,0.378413,1.84057,8.09681
52219203,0.156594,-0.672182,-2.23386,19.05,4.95,22.05,-0.404758,1.79507,9.13625
52231377,0.186421,-0.609331,-2.1529,17.7,3.3,21.6,-0.754431,1.99146,9.96971
52254217,0.125701,-0.516653,-2.06448,17.55,3.75,23.55,-0.790356,1.77351,9.40209
52267382,0.175769,-0.415453,-1.93665,17.85,4.5,23.55,-0.967588,1.93158,9.64878
52290203,0.176834,-0.255663,-1.87593,17.25,4.5,21.75,-1.72441,2.66206,12.0318
52302417,-0.223706,-0.192813,-1.92493,17.7,4.35,22.65,-2.24174,2.29563,10.7888
52325203,-0.187487,-0.243946,-1.92174,16.8,4.95,22.8,-0.352068,2.01062,10.1613
52338374,-0.227967,-0.122505,-1.69057,17.55,4.2,21.75,0.359253,2.26928,8.84405
52361203,-0.072438,-0.123571,-1.51694,17.7,6.15,22.35,-0.172441,2.68841,8.55426
52373374,0.18003,-0.18003,-1.39017,17.25,4.5,23.85,-0.993933,2.47765,8.8201
52396203,0.0969391,-0.177899,-1.39763,17.1,3.6,22.95,-1.0586,2.6429,9.68231
52408375,0.0308927,-0.0777643,-1.40828,15.6,5.1,22.95,-1.21188,2.48004,10.8271
52431216,-0.194943,-0.0213053,-1.42639,17.55,4.5,23.1,-1.08734,1.90045,9.62722
