timestamp,q0,q1,q2,q3,accel_x,accel_y,accel_z
59433946,0.917911,-0.0502232,-0.0127831,0.393388,0.00958008,-0.876577,10.1441
59446111,0.917383,-0.050529,-0.012017,0.394602,0.687371,-0.457449,10.2974
59467922,0.916794,-0.0522239,-0.0107266,0.395785,-0.332908,-1.40827,7.74908
59480112,0.916131,-0.0496072,-0.0096597,0.39768,-0.0670606,-1.57113,10.4243
59502946,0.915427,-0.0511031,-0.0109825,0.399076,-0.205972,-0.119751,11.4374
59515111,0.914793,-0.0539425,-0.0101607,0.400175,0.126936,-0.900527,8.30951
59536922,0.914218,-0.0504957,-0.0117131,0.401894,-0.249082,-1.70046,8.03169
59549113,0.913491,-0.0498553,-0.0114873,0.403628,-0.668211,0.155676,12.2086
59570921,0.912873,-0.0538984,-0.00928388,0.404564,0.107776,-1.03225,8.93701
59583113,0.912403,-0.0500439,-0.010739,0.40608,-0.943638,-0.55325,8.91545
59604921,0.911899,-0.0522709,-0.0106179,0.406933,-0.948428,-0.656235,9.56211
59627921,0.911409,-0.0524838,-0.0086822,0.408048,0.744851,-0.962798,9.59803
59640107,0.910923,-0.0519207,-0.0107141,0.409156,-0.847837,-0.665815,9.98124
59661921,0.910313,-0.0514667,-0.0111195,0.410559,-0.510139,-0.876577,8.95138
59674107,0.909677,-0.05237,-0.0125424,0.411809,-0.246687,0.0383203,11.6027
59695922,0.909181,-0.0562022,-0.0121509,0.412412,0.155676,-1.09692,8.45561
59708107,0.908821,-0.0511215,-0.0133659,0.413826,-0.981958,-0.941243,9.21004
59729932,0.908418,-0.0558201,-0.0148544,0.414053,-1.6837,0.201182,10.6542
59742111,0.908055,-0.0605195,-0.0123133,0.414273,0.0958008,-2.03577,7.27965
59763921,0.907775,-0.0521771,-0.0170949,0.415849,-0.296982,-0.371228,10.3525
59776112,0.907591,-0.0538574,-0.0169348,0.416042,-0.955613,0.764011,10.8458
59797946,0.907354,-0.0583128,-0.0163524,0.415983,0.203577,-2.39502,8.41489
59810111,0.90721,-0.0567468,-0.0172663,0.416474,0.359253,-1.74597,8.32628
59831922,0.907103,-0.0521979,-0.0152268,0.417382,-0.965193,-0.447869,12.5822
59853946,0.906999,-0.055898,-0.0146698,0.417148,-0.399968,-0.706531,9.48068
59866105,0.906907,-0.0567169,-0.0151399,0.417222,0.409548,-1.28134,7.2581
59887922,0.906817,-0.0521917,-0.0148839,0.418016,0.404758,-1.46815,9.72257
59900108,0.906103,-0.0564134,-0.0160415,0.418971,-0.196392,0.828677,10.6255
59922946,0.905691,-0.0601153,-0.0140269,0.41942,0.493374,-1.4921,5.88336
59935107,0.905004,-0.0529707,-0.0153683,0.421812,-1.29571,-0.924478,9.58845
59956922,0.904224,-0.0546567,-0.0168214,0.423212,-0.0574805,1.06099,13.2169
59969109,0.903422,-0.0616757,-0.013462,0.424079,-1.0083,-1.35319,6.33602
59990921,0.902662,-0.054629,-0.0151725,0.4266,0.184417,-0.878972,8.46998
60003107,0.902029,-0.0573007,-0.0167153,0.42753,-0.65384,1.52802,13.1331
60024921,0.901145,-0.0652534,-0.0147713,0.428323,-0.843047,-2.18426,7.00183
60037107,0.900435,-0.054774,-0.017443,0.431176,0.998723,0.0359253,9.08789
60058922,0.89989,-0.0619243,-0.0235475,0.431056,-1.85854,1.39869,12.8672
60080921,0.898872,-0.0712842,-0.0240491,0.431705,-0.349673,-3.37698,4.67866
60093138,0.898414,-0.0555047,-0.0269025,0.434795,0.500559,-1.27894,9.94771
60114921,0.898034,-0.0607273,-0.030765,0.434627,-1.09931,1.46575,12.0074
60127113,0.898379,-0.067562,-0.0269866,0.433154,-0.285007,-3.1758,5.18401
60148921,0.898848,-0.0548795,-0.0292305,0.433827,0.148491,-0.646655,11.3368
60161111,0.898778,-0.0554844,-0.0299059,0.43385,-0.675396,1.47773,11.823
60182921,0.899515,-0.0581387,-0.0253978,0.432258,-0.0239502,-1.63101,7.44012
60195111,0.899343,-0.0553354,-0.0249595,0.433009,-0.840652,-1.01788,10.9584
60216946,0.899596,-0.0549637,-0.02436,0.432566,0.0646655,0.193997,10.477
60229111,0.899773,-0.0545727,-0.0239828,0.432268,0.0934058,-1.78908,8.77175
60250922,0.900442,-0.0534731,-0.0217645,0.431128,-0.790356,-0.287402,9.59803
60273946,0.900441,-0.0509582,-0.0186923,0.431579,1.13763,-0.368833,12.2397
60286111,0.900382,-0.0536338,-0.0201446,0.431312,1.20948,0.189207,10.9033
60298412,0.90018,-0.0525803,-0.0213967,0.431803,0.330513,-0.479004,8.69511
60321921,0.899738,-0.051685,-0.021147,0.432843,-1.52802,0.0790356,10.762
60334131,0.899404,-0.0542281,-0.0193302,0.43331,2.07169,-0.682581,9.52379
60356921,0.899168,-0.0511293,-0.0201417,0.434139,0.847837,-0.275427,9.56929
60369113,0.898469,-0.0523191,-0.0189492,0.435496,-1.60706,-0.502954,12.3523
60390943,0.898338,-0.0565672,-0.0199157,0.435192,1.18553,-0.955613,7.65567
60403113,0.897686,-0.0494521,-0.0210678,0.437345,1.40348,0.0646655,9.57648
60424921,0.897429,-0.0536447,-0.0222354,0.437321,-0.665815,-0.495769,11.7967
60446921,0.897165,-0.0617503,-0.0203913,0.436881,-0.136516,-1.91602,6.75993
60459109,0.896688,-0.0505967,-0.0232573,0.439148,0.627495,-0.119751,10.4554
60480922,0.895694,-0.0558886,-0.0259795,0.44038,-1.14482,1.19272,10.2279
60493111,0.895385,-0.061628,-0.0235593,0.440378,-0.881367,-2.23216,5.37082
60514946,0.89454,-0.0512843,-0.0217512,0.443503,1.76273,-2.58423,12.9199
60527111,0.893701,-0.0540818,-0.0255259,0.444659,-1.25499,1.62622,10.7788
60548922,0.893156,-0.0606923,-0.0219287,0.445092,-0.397573,0.550855,6.53959
60561112,0.893026,-0.0555886,-0.02396,0.445915,0.708926,-2.73511,10.8722
60583946,0.892665,-0.054722,-0.0256067,0.446653,-2.98659,1.16877,10.1704
60596111,0.891968,-0.0570443,-0.0212479,0.447982,-0.222737,0.0814307,8.41729
60617922,0.892092,-0.0565102,-0.0217776,0.447778,-0.828677,-0.912502,10.7668
60630117,0.892072,-0.0566705,-0.0250462,0.447626,-1.46336,0.603545,8.90108
60652921,0.892013,-0.0608992,-0.0252585,0.447176,-0.656235,0.65384,9.02802
60665111,0.892138,-0.0615092,-0.0238215,0.446922,1.12805,-0.924478,9.65791
60686921,0.892296,-0.0620755,-0.0277082,0.446303,0.0886157,-0.651445,10.0435
60709921,0.892131,-0.0599896,-0.0296149,0.446796,-1.90644,-0.58199,9.55732
60722113,0.892109,-0.0581977,-0.0267467,0.447257,0.850232,-1.38432,12.1128
60743921,0.891999,-0.0600741,-0.0306473,0.446978,1.152,-0.809517,9.43278
60756113,0.892238,-0.05384,-0.030609,0.447299,-0.704136,-0.265847,9.11184
60777922,0.892373,-0.0566093,-0.0297003,0.446748,-0.0934058,0.488584,11.1189
60790111,0.892911,-0.0594641,-0.0284304,0.445382,1.52323,-1.78429,6.15878
60811946,0.893438,-0.053284,-0.0230394,0.44542,0.138911,-0.402363,12.9367
60824114,0.893317,-0.0559984,-0.0245872,0.445247,0.704136,0.114961,11.4638
60845921,0.893381,-0.0573453,-0.0208842,0.445135,0.399968,0.376018,7.65328
60858111,0.893563,-0.0495398,-0.0237268,0.445564,1.86333,-0.979563,9.49984
60879950,0.893456,-0.0549686,-0.0251786,0.445062,-2.67524,1.79626,10.2159
60892111,0.89341,-0.0600786,-0.0195377,0.444777,0.58678,-0.977168,7.27486
60913922,0.893493,-0.0578337,-0.0177105,0.444984,-0.261057,0.246687,13.5211
60936946,0.893137,-0.0608303,-0.0211817,0.44515,-1.99984,-0.299377,8.99688
60949111,0.892983,-0.0563057,-0.0208807,0.446066,0.795147,-0.677791,6.98507
60970922,0.89276,-0.0584396,-0.0221112,0.44618,-0.828677,2.19623,13.545
60983112,0.89251,-0.0590896,-0.0249456,0.446445,0.998723,-1.35798,8.7502
61004921,0.892483,-0.0580107,-0.0228407,0.446752,-0.502954,-0.217947,9.41841
61017113,0.892358,-0.0589292,-0.0225021,0.446899,-0.150886,0.450264,10.3333
61038921,0.892401,-0.0590256,-0.0213767,0.446854,-0.464634,-0.124541,11.6075
61051127,0.892411,-0.0604892,-0.0246631,0.44647,-0.886157,-0.64426,8.75498
61073921,0.892572,-0.0568669,-0.0234532,0.446689,1.35558,-0.0119751,9.44954
61086111,0.892816,-0.0594301,-0.0234064,0.44587,-0.167651,0.268242,9.34416
61107921,0.89306,-0.0600684,-0.0203478,0.445446,-1.39869,0.459844,9.15495
61120108,0.893202,-0.0591451,-0.0220714,0.445202,0.148491,-0.179626,9.87585
61141922,0.89354,-0.0585363,-0.0220883,0.444603,-0.311353,-0.292192,9.6603
61154111,0.893862,-0.0578113,-0.0212828,0.444089,-0.61073,0.0790356,10.1752
61175946,0.894174,-0.0582065,-0.0219095,0.443379,0.0383203,0.107776,9.23638
61188111,0.894439,-0.0560632,-0.0213747,0.443146,-0.0814307,0.110171,9.6603
61209922,0.89461,-0.0581608,-0.0215059,0.442523,0.378413,-0.189207,9.79442
61232965,0.894803,-0.0568823,-0.020546,0.442347,0.407153,-0.193997,8.82684
61245111,0.894817,-0.0560044,-0.0194283,0.44248,-0.953218,0.766406,11.6266
61266922,0.894647,-0.0586991,-0.019461,0.442473,0.428709,-0.102986,9.3729
61279112,0.894626,-0.0553189,-0.0200074,0.442927,0.320933,-0.265847,9.49265
61300946,0.894475,-0.0563854,-0.0191347,0.443135,-0.220342,0.680186,10.2088
61313111,0.894288,-0.057,-0.0185931,0.443457,-0.208367,-0.299377,8.92503
61334922,0.894066,-0.0549937,-0.0177965,0.44419,-0.0958008,-0.342488,10.9536
61347111,0.893816,-0.0557854,-0.0182085,0.444578,-0.00718506,0.538879,10.3261
61369921,0.893711,-0.0568145,-0.0180043,0.444668,-0.361648,0.268242,8.77175
61382113,0.893475,-0.0551394,-0.0172979,0.44538,-0.323328,-0.0287402,9.64354
61403921,0.893137,-0.0556829,-0.0179008,0.445967,0.0479004,0.692161,10.7716
61416157,0.892854,-0.0571576,-0.0175099,0.446361,-0.249082,0.167651,9.11184
61437921,0.892568,-0.0549895,-0.0175573,0.447203,-0.107776,-0.292192,9.4208
61450113,0.89237,-0.0557373,-0.0181036,0.447484,-0.261057,0.0263452,10.5321
61472966,0.892206,-0.0568928,-0.017339,0.447695,-0.450264,-0.177231,9.27949
61485111,0.892038,-0.0549965,-0.0178671,0.448246,-0.0479004,0.0814307,9.8519
61506922,0.891928,-0.0551186,-0.0175765,0.448461,-0.344883,0.0814307,10.0914
61529924,0.891829,-0.0561431,-0.0167138,0.448563,-0.263452,-0.0502954,9.42799
61542111,0.891753,-0.0549278,-0.0170235,0.448854,-0.225132,0.0263452,9.63635
61563921,0.891186,-0.054741,-0.0167693,0.450011,-0.371228,0.138911,10.1872
61576112,0.89109,-0.0555323,-0.0164106,0.450117,-0.148491,-0.0455054,9.58606
61597946,0.890442,-0.0545974,-0.0166018,0.451505,-0.158071,-0.119751,9.64354
61610111,0.889848,-0.0545364,-0.0163823,0.45269,-0.215552,0.102986,10.1968
